,Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week
858,59,Written In The Sand,Old Dominion,14,2018-02-26,2018-02-26
859,60,Whatever It Takes,Imagine Dragons,4,2018-02-26,2018-02-26
860,61,Pick It Up,Famous Dex ft. A$AP Rocky,15,2018-02-26,2018-02-26
861,62,Narcos,Migos,4,2018-02-26,2018-02-26
862,63,Most People Are Good,Luke Bryan,4,2018-02-26,2018-02-26
863,64,You Broke Up With Me,Walker Hayes,18,2018-02-26,2018-02-26
864,65,Paramedic!,SOB X RBE,2,2018-02-26,2018-02-26
865,66,Betrayed,Lil Xan,15,2018-02-26,2018-02-26
866,67,Yours,Russell Dickerson,19,2018-02-26,2018-02-26
867,68,The Ways,Khalid & Swae Lee,2,2018-02-26,2018-02-26
868,69,Plug Walk,Rich The Kid,2,2018-02-26,2018-02-26
869,70,All On Me,Devin Dawson,13,2018-02-26,2018-02-26
870,71,Tell Me You Love Me,Demi Lovato,13,2018-02-26,2018-02-26
871,72,La Modelo,Ozuna x Cardi B,9,2018-02-26,2018-02-26
872,73,Nowadays,Lil Skies ft. Landon Cube,7,2018-02-26,2018-02-26
873,74,No Smoke,YoungBoy Never Broke Again,12,2018-02-26,2018-02-26
874,75,Hardaway,Derez De'Shon,3,2018-02-26,2018-02-26
875,76,Echame La Culpa,Luis Fonsi & Demi Lovato,14,2018-02-26,2018-02-26
876,77,Singles You Up,Jordan Davis,3,2018-02-26,2018-02-26
877,78,Red Roses,Lil Skies ft. Landon Cube,7,2018-02-26,2018-02-26
878,79,When We,Tank,8,2018-02-26,2018-02-26
879,80,The Long Way,Brett Eldredge,3,2018-02-26,2018-02-26
880,81,Beautiful Trauma,P!nk,9,2018-02-26,2018-02-26
881,82,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",6,2018-02-26,2018-02-26
882,83,Big Shot,Kendrick Lamar & Travis Scott,2,2018-02-26,2018-02-26
883,84,Candy Paint,Post Malone,18,2018-02-26,2018-02-26
884,85,This Is Me,Keala Settle & The Greatest Showman Ensemble,8,2018-02-26,2018-02-26
885,86,At The Club,Jacquees X DeJ Loaf,3,2018-02-26,2018-02-26
886,87,Legends,Kelsea Ballerini,12,2018-02-26,2018-02-26
887,88,Notice Me,Migos ft. Post Malone,4,2018-02-26,2018-02-26
888,89,Codeine Dreaming,Kodak Black ft. Lil Wayne,13,2018-02-26,2018-02-26
889,90,I Like Me Better,Lauv,2,2018-02-26,2018-02-26
890,91,End Game,Taylor Swift ft. Ed Sheeran & Future,14,2018-02-26,2018-02-26
891,92,For You (Fifty Shades Freed),Liam Payne & Rita Ora,3,2018-02-26,2018-02-26
892,93,Get You,Daniel Caesar ft. Kali Uchis,1,2018-02-26,2018-02-26
893,94,Corazon,Maluma X Nego do Borel,7,2018-02-26,2018-02-26
894,95,Rock,Plies,4,2018-02-26,2018-02-26
895,96,IDGAF,Dua Lipa,6,2018-02-26,2018-02-26
896,97,Rubbin Off The Paint,YBN Nahmir,14,2018-02-26,2018-02-26
897,98,One Foot,WALK THE MOON,8,2018-02-26,2018-02-26
898,99,Female,Keith Urban,6,2018-02-26,2018-02-26
899,100,Mayores,Becky G ft. Bad Bunny,17,2018-02-26,2018-02-26
900,1,God's Plan,Drake,6,2018-03-05,2018-03-05
901,2,Psycho,Post Malone ft. Ty Dolla $ign,1,2018-03-05,2018-03-05
902,3,Perfect,Ed Sheeran,27,2018-03-05,2018-03-05
903,4,Finesse,Bruno Mars & Cardi B,9,2018-03-05,2018-03-05
904,5,Havana,Camila Cabello ft. Young Thug,29,2018-03-05,2018-03-05
905,6,Look Alive,BlocBoy JB ft. Drake,3,2018-03-05,2018-03-05
906,7,Meant To Be,Bebe Rexha & Florida Georgia Line,19,2018-03-05,2018-03-05
907,8,Rockstar,Post Malone ft. 21 Savage,24,2018-03-05,2018-03-05
908,9,Pray For Me,The Weeknd & Kendrick Lamar,4,2018-03-05,2018-03-05
909,10,All The Stars,Kendrick Lamar & SZA,8,2018-03-05,2018-03-05
910,11,The Middle,"Zedd, Maren Morris & Grey",5,2018-03-05,2018-03-05
911,12,Stir Fry,Migos,10,2018-03-05,2018-03-05
912,13,Let You Down,NF,20,2018-03-05,2018-03-05
913,14,New Rules,Dua Lipa,31,2018-03-05,2018-03-05
914,15,Him & I,G-Eazy & Halsey,13,2018-03-05,2018-03-05
915,16,Gummo,6ix9ine,16,2018-03-05,2018-03-05
916,17,Thunder,Imagine Dragons,44,2018-03-05,2018-03-05
917,18,I Fall Apart,Post Malone,23,2018-03-05,2018-03-05
918,19,Love.,Kendrick Lamar ft. Zacari,36,2018-03-05,2018-03-05
919,20,Mine,Bazzi,6,2018-03-05,2018-03-05
920,21,Bad At Love,Halsey,26,2018-03-05,2018-03-05
921,22,44 More,Logic,1,2018-03-05,2018-03-05
922,23,Lights Down Low,MAX ft. gnash,21,2018-03-05,2018-03-05
923,24,Never Be The Same,Camila Cabello,11,2018-03-05,2018-03-05
924,25,Wolves,Selena Gomez X Marshmello,19,2018-03-05,2018-03-05
925,26,Bartier Cardi,Cardi B ft. 21 Savage,10,2018-03-05,2018-03-05
926,27,How Long,Charlie Puth,21,2018-03-05,2018-03-05
927,28,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",7,2018-03-05,2018-03-05
928,29,Say Something,Justin Timberlake ft. Chris Stapleton,5,2018-03-05,2018-03-05
929,30,MotorSport,"Migos, Nicki Minaj & Cardi B",18,2018-03-05,2018-03-05
930,31,No Limit,G-Eazy ft. A$AP Rocky & Cardi B,25,2018-03-05,2018-03-05
931,32,Feel It Still,Portugal. The Man,37,2018-03-05,2018-03-05
932,33,Young Dumb & Broke,Khalid,33,2018-03-05,2018-03-05
933,34,Marry Me,Thomas Rhett,13,2018-03-05,2018-03-05
934,35,Outside Today,YoungBoy Never Broke Again,7,2018-03-05,2018-03-05
935,36,Ric Flair Drip,Offset & Metro Boomin,18,2018-03-05,2018-03-05
936,37,Sky Walker,Miguel ft. Travis Scott,23,2018-03-05,2018-03-05
937,38,You Make It Easy,Jason Aldean,5,2018-03-05,2018-03-05
938,39,Wait,Maroon 5,7,2018-03-05,2018-03-05
939,40,Bodak Yellow (Money Moves),Cardi B,35,2018-03-05,2018-03-05
940,41,Plain Jane,A$AP Ferg ft. Nicki Minaj,23,2018-03-05,2018-03-05
941,42,New Freezer,Rich The Kid ft. Kendrick Lamar,5,2018-03-05,2018-03-05
942,43,Whatever It Takes,Imagine Dragons,5,2018-03-05,2018-03-05
943,44,Heaven,Kane Brown,10,2018-03-05,2018-03-05
944,45,Sorry Not Sorry,Demi Lovato,34,2018-03-05,2018-03-05
945,46,River,Eminem ft. Ed Sheeran,11,2018-03-05,2018-03-05
946,47,Five More Minutes,Scotty McCreery,13,2018-03-05,2018-03-05
947,48,Good Old Days,Macklemore ft. Kesha,19,2018-03-05,2018-03-05
948,49,Broken Halos,Chris Stapleton,14,2018-03-05,2018-03-05
949,50,Dura,Daddy Yankee,4,2018-03-05,2018-03-05
950,51,Lemon,N*E*R*D & Rihanna,17,2018-03-05,2018-03-05
951,52,El Farsante,Ozuna & Romeo Santos,5,2018-03-05,2018-03-05
952,53,Walk It Talk It,Migos ft. Drake,5,2018-03-05,2018-03-05
953,54,Pick It Up,Famous Dex ft. A$AP Rocky,16,2018-03-05,2018-03-05
954,55,Plug Walk,Rich The Kid,3,2018-03-05,2018-03-05
955,56,Friends,Marshmello & Anne-Marie,3,2018-03-05,2018-03-05
956,57,Most People Are Good,Luke Bryan,5,2018-03-05,2018-03-05
957,58,Love Lies,Khalid & Normani,2,2018-03-05,2018-03-05
958,59,Written In The Sand,Old Dominion,15,2018-03-05,2018-03-05
959,60,Billy,6ix9ine,1,2018-03-05,2018-03-05
960,61,Want You Back,5 Seconds Of Summer,1,2018-03-05,2018-03-05
961,62,Nowadays,Lil Skies ft. Landon Cube,8,2018-03-05,2018-03-05
962,63,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",7,2018-03-05,2018-03-05
963,64,X,"ScHoolboy Q, 2 Chainz & Saudi",3,2018-03-05,2018-03-05
964,65,Narcos,Migos,5,2018-03-05,2018-03-05
965,66,Betrayed,Lil Xan,16,2018-03-05,2018-03-05
966,67,Hardaway,Derez De'Shon,4,2018-03-05,2018-03-05
967,68,Singles You Up,Jordan Davis,4,2018-03-05,2018-03-05
968,69,All On Me,Devin Dawson,14,2018-03-05,2018-03-05
969,70,No Smoke,YoungBoy Never Broke Again,13,2018-03-05,2018-03-05
970,71,Candy Paint,Post Malone,19,2018-03-05,2018-03-05
971,72,Yours,Russell Dickerson,20,2018-03-05,2018-03-05
972,73,RONDO,6ix9ine ft. Tory Lanez & Young Thug,1,2018-03-05,2018-03-05
973,74,You Broke Up With Me,Walker Hayes,19,2018-03-05,2018-03-05
974,75,The Long Way,Brett Eldredge,4,2018-03-05,2018-03-05
975,76,Paramedic!,SOB X RBE,3,2018-03-05,2018-03-05
976,77,Red Roses,Lil Skies ft. Landon Cube,8,2018-03-05,2018-03-05
977,78,IDGAF,Dua Lipa,7,2018-03-05,2018-03-05
978,79,Echame La Culpa,Luis Fonsi & Demi Lovato,15,2018-03-05,2018-03-05
979,80,La Modelo,Ozuna x Cardi B,10,2018-03-05,2018-03-05
980,81,Booty,Blac Youngsta,1,2018-03-05,2018-03-05
981,82,Dark Knight Dummo,Trippie Redd ft. Travis Scott,3,2018-03-05,2018-03-05
982,83,Beautiful Trauma,P!nk,10,2018-03-05,2018-03-05
983,84,Tell Me You Love Me,Demi Lovato,14,2018-03-05,2018-03-05
984,85,Rubbin Off The Paint,YBN Nahmir,15,2018-03-05,2018-03-05
985,86,At The Club,Jacquees X DeJ Loaf,4,2018-03-05,2018-03-05
986,87,This Is Me,Keala Settle & The Greatest Showman Ensemble,9,2018-03-05,2018-03-05
987,88,I Like Me Better,Lauv,3,2018-03-05,2018-03-05
988,89,Kooda,6ix9ine,9,2018-03-05,2018-03-05
989,90,The Ways,Khalid & Swae Lee,3,2018-03-05,2018-03-05
990,91,When We,Tank,9,2018-03-05,2018-03-05
991,92,Notice Me,Migos ft. Post Malone,5,2018-03-05,2018-03-05
992,93,Corazon,Maluma X Nego do Borel,8,2018-03-05,2018-03-05
993,94,Get You,Daniel Caesar ft. Kali Uchis,2,2018-03-05,2018-03-05
994,95,Codeine Dreaming,Kodak Black ft. Lil Wayne,14,2018-03-05,2018-03-05
995,96,She's With Me,High Valley,1,2018-03-05,2018-03-05
996,97,Mayores,Becky G ft. Bad Bunny,18,2018-03-05,2018-03-05
997,98,Break Up In The End,Cole Swindell,1,2018-03-05,2018-03-05
998,99,Make Me Feel,Janelle Monae,1,2018-03-05,2018-03-05
999,100,Rock,Plies,5,2018-03-05,2018-03-05
1000,1,God's Plan,Drake,7,2018-03-12,2018-03-12
1001,2,Perfect,Ed Sheeran,28,2018-03-12,2018-03-12
1002,3,Finesse,Bruno Mars & Cardi B,10,2018-03-12,2018-03-12
1003,4,Psycho,Post Malone ft. Ty Dolla $ign,2,2018-03-12,2018-03-12
1004,5,Meant To Be,Bebe Rexha & Florida Georgia Line,20,2018-03-12,2018-03-12
1005,6,Havana,Camila Cabello ft. Young Thug,30,2018-03-12,2018-03-12
1006,7,Look Alive,BlocBoy JB ft. Drake,4,2018-03-12,2018-03-12
1007,8,The Middle,"Zedd, Maren Morris & Grey",6,2018-03-12,2018-03-12
1008,9,Pray For Me,The Weeknd & Kendrick Lamar,5,2018-03-12,2018-03-12
1009,10,Stir Fry,Migos,11,2018-03-12,2018-03-12
1010,11,All The Stars,Kendrick Lamar & SZA,9,2018-03-12,2018-03-12
1011,12,Rockstar,Post Malone ft. 21 Savage,25,2018-03-12,2018-03-12
1012,13,Let You Down,NF,21,2018-03-12,2018-03-12
1013,14,New Rules,Dua Lipa,32,2018-03-12,2018-03-12
1014,15,Him & I,G-Eazy & Halsey,14,2018-03-12,2018-03-12
1015,16,Ric Flair Drip,Offset & Metro Boomin,19,2018-03-12,2018-03-12
1016,17,Sad!,XXXTENTACION,1,2018-03-12,2018-03-12
1017,18,Mine,Bazzi,7,2018-03-12,2018-03-12
1018,19,Never Be The Same,Camila Cabello,12,2018-03-12,2018-03-12
1019,20,Thunder,Imagine Dragons,45,2018-03-12,2018-03-12
1020,21,I Fall Apart,Post Malone,24,2018-03-12,2018-03-12
1021,22,Top Off,"DJ Khaled ft. JAY Z, Future & B",1,2018-03-12,2018-03-12
1022,23,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",8,2018-03-12,2018-03-12
1023,24,Lights Down Low,MAX ft. gnash,22,2018-03-12,2018-03-12
1024,25,Wolves,Selena Gomez X Marshmello,20,2018-03-12,2018-03-12
1025,26,Love.,Kendrick Lamar ft. Zacari,37,2018-03-12,2018-03-12
1026,27,Bad At Love,Halsey,27,2018-03-12,2018-03-12
1027,28,Gummo,6ix9ine,17,2018-03-12,2018-03-12
1028,29,Bartier Cardi,Cardi B ft. 21 Savage,11,2018-03-12,2018-03-12
1029,30,Feel It Still,Portugal. The Man,38,2018-03-12,2018-03-12
1030,31,Outside Today,YoungBoy Never Broke Again,8,2018-03-12,2018-03-12
1031,32,Say Something,Justin Timberlake ft. Chris Stapleton,6,2018-03-12,2018-03-12
1032,33,Marry Me,Thomas Rhett,14,2018-03-12,2018-03-12
1033,34,Whatever It Takes,Imagine Dragons,6,2018-03-12,2018-03-12
1034,35,MotorSport,"Migos, Nicki Minaj & Cardi B",19,2018-03-12,2018-03-12
1035,36,No Limit,G-Eazy ft. A$AP Rocky & Cardi B,26,2018-03-12,2018-03-12
1036,37,How Long,Charlie Puth,22,2018-03-12,2018-03-12
1037,38,You Make It Easy,Jason Aldean,6,2018-03-12,2018-03-12
1038,39,Wait,Maroon 5,8,2018-03-12,2018-03-12
1039,40,Young Dumb & Broke,Khalid,34,2018-03-12,2018-03-12
1040,41,Sky Walker,Miguel ft. Travis Scott,24,2018-03-12,2018-03-12
1041,42,Heaven,Kane Brown,11,2018-03-12,2018-03-12
1042,43,Everyday,Logic & Marshmello,1,2018-03-12,2018-03-12
1043,44,New Freezer,Rich The Kid ft. Kendrick Lamar,6,2018-03-12,2018-03-12
1044,45,Plain Jane,A$AP Ferg ft. Nicki Minaj,24,2018-03-12,2018-03-12
1045,46,No Excuses,Meghan Trainor,1,2018-03-12,2018-03-12
1046,47,Changes,XXXTENTACION,1,2018-03-12,2018-03-12
1047,48,Plug Walk,Rich The Kid,4,2018-03-12,2018-03-12
1048,49,Sorry Not Sorry,Demi Lovato,35,2018-03-12,2018-03-12
1049,50,Good Old Days,Macklemore ft. Kesha,20,2018-03-12,2018-03-12
1050,51,Broken Halos,Chris Stapleton,15,2018-03-12,2018-03-12
1051,52,Friends,Marshmello & Anne-Marie,4,2018-03-12,2018-03-12
1052,53,Billy,6ix9ine,2,2018-03-12,2018-03-12
1053,54,Dura,Daddy Yankee,5,2018-03-12,2018-03-12
1054,55,Five More Minutes,Scotty McCreery,14,2018-03-12,2018-03-12
1055,56,Lemon,N*E*R*D & Rihanna,18,2018-03-12,2018-03-12
1056,57,Most People Are Good,Luke Bryan,6,2018-03-12,2018-03-12
1057,58,Nowadays,Lil Skies ft. Landon Cube,9,2018-03-12,2018-03-12
1058,59,Walk It Talk It,Migos ft. Drake,6,2018-03-12,2018-03-12
1059,60,This Is Me,Keala Settle & The Greatest Showman Ensemble,10,2018-03-12,2018-03-12
1060,61,River,Eminem ft. Ed Sheeran,12,2018-03-12,2018-03-12
1061,62,Singles You Up,Jordan Davis,5,2018-03-12,2018-03-12
1062,63,Pick It Up,Famous Dex ft. A$AP Rocky,17,2018-03-12,2018-03-12
1063,64,El Farsante,Ozuna & Romeo Santos,6,2018-03-12,2018-03-12
1064,65,44 More,Logic,2,2018-03-12,2018-03-12
1065,66,Love Lies,Khalid & Normani,3,2018-03-12,2018-03-12
1066,67,All On Me,Devin Dawson,15,2018-03-12,2018-03-12
1067,68,Written In The Sand,Old Dominion,16,2018-03-12,2018-03-12
1068,69,Hardaway,Derez De'Shon,5,2018-03-12,2018-03-12
1069,70,The Champion,Carrie Underwood ft. Ludacris,3,2018-03-12,2018-03-12
1070,71,IDGAF,Dua Lipa,8,2018-03-12,2018-03-12
1071,72,Betrayed,Lil Xan,17,2018-03-12,2018-03-12
1072,73,Booty,Blac Youngsta,2,2018-03-12,2018-03-12
1073,74,Narcos,Migos,6,2018-03-12,2018-03-12
1074,75,No Smoke,YoungBoy Never Broke Again,14,2018-03-12,2018-03-12
1075,76,Powerglide,Rae Sremmurd & Juicy J,1,2018-03-12,2018-03-12
1076,77,The Long Way,Brett Eldredge,5,2018-03-12,2018-03-12
1077,78,Red Roses,Lil Skies ft. Landon Cube,9,2018-03-12,2018-03-12
1078,79,When We,Tank,10,2018-03-12,2018-03-12
1079,80,X,Nicky Jam x J Balvin,1,2018-03-12,2018-03-12
1080,81,Beautiful Trauma,P!nk,11,2018-03-12,2018-03-12
1081,82,Candy Paint,Post Malone,20,2018-03-12,2018-03-12
1082,83,La Modelo,Ozuna x Cardi B,11,2018-03-12,2018-03-12
1083,84,I Like Me Better,Lauv,4,2018-03-12,2018-03-12
1084,85,Dark Knight Dummo,Trippie Redd ft. Travis Scott,4,2018-03-12,2018-03-12
1085,86,At The Club,Jacquees X DeJ Loaf,5,2018-03-12,2018-03-12
1086,87,Rubbin Off The Paint,YBN Nahmir,16,2018-03-12,2018-03-12
1087,88,Echame La Culpa,Luis Fonsi & Demi Lovato,16,2018-03-12,2018-03-12
1088,89,X,"ScHoolboy Q, 2 Chainz & Saudi",4,2018-03-12,2018-03-12
1089,90,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",8,2018-03-12,2018-03-12
1090,91,Stranger Things,Joyner Lucas & Chris Brown,1,2018-03-12,2018-03-12
1091,92,Paramedic!,SOB X RBE,4,2018-03-12,2018-03-12
1092,93,She's With Me,High Valley,2,2018-03-12,2018-03-12
1093,94,Tell Me You Love Me,Demi Lovato,15,2018-03-12,2018-03-12
1094,95,Get You,Daniel Caesar ft. Kali Uchis,3,2018-03-12,2018-03-12
1095,96,Tempo,Chris Brown,1,2018-03-12,2018-03-12
1096,97,Corazon,Maluma X Nego do Borel,9,2018-03-12,2018-03-12
1097,98,Sativa,Jhene Aiko ft. Swae Lee Or Rae Sremmurd,1,2018-03-12,2018-03-12
1098,99,I Lived It,Blake Shelton,1,2018-03-12,2018-03-12
1099,100,Broken Clocks,SZA,1,2018-03-12,2018-03-12
1100,1,God's Plan,Drake,8,2018-03-19,2018-03-19
1101,2,Perfect,Ed Sheeran,29,2018-03-19,2018-03-19
1102,3,Finesse,Bruno Mars & Cardi B,11,2018-03-19,2018-03-19
1103,4,Meant To Be,Bebe Rexha & Florida Georgia Line,21,2018-03-19,2018-03-19
1104,5,Psycho,Post Malone ft. Ty Dolla $ign,3,2018-03-19,2018-03-19
1105,6,The Middle,"Zedd, Maren Morris & Grey",7,2018-03-19,2018-03-19
1106,7,Havana,Camila Cabello ft. Young Thug,31,2018-03-19,2018-03-19
1107,8,Pray For Me,The Weeknd & Kendrick Lamar,6,2018-03-19,2018-03-19
1108,9,Look Alive,BlocBoy JB ft. Drake,5,2018-03-19,2018-03-19
1109,10,All The Stars,Kendrick Lamar & SZA,10,2018-03-19,2018-03-19
1110,11,Stir Fry,Migos,12,2018-03-19,2018-03-19
1111,12,Rockstar,Post Malone ft. 21 Savage,26,2018-03-19,2018-03-19
1112,13,Let You Down,NF,22,2018-03-19,2018-03-19
1113,14,New Rules,Dua Lipa,33,2018-03-19,2018-03-19
1114,15,Ric Flair Drip,Offset & Metro Boomin,20,2018-03-19,2018-03-19
1115,16,Never Be The Same,Camila Cabello,13,2018-03-19,2018-03-19
1116,17,Mine,Bazzi,8,2018-03-19,2018-03-19
1117,18,Him & I,G-Eazy & Halsey,15,2018-03-19,2018-03-19
1118,19,Sad!,XXXTENTACION,2,2018-03-19,2018-03-19
1119,20,Thunder,Imagine Dragons,46,2018-03-19,2018-03-19
1120,21,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",9,2018-03-19,2018-03-19
1121,22,I Fall Apart,Post Malone,25,2018-03-19,2018-03-19
1122,23,Lights Down Low,MAX ft. gnash,23,2018-03-19,2018-03-19
1123,24,Whatever It Takes,Imagine Dragons,7,2018-03-19,2018-03-19
1124,25,Plug Walk,Rich The Kid,5,2018-03-19,2018-03-19
1125,26,Say Something,Justin Timberlake ft. Chris Stapleton,7,2018-03-19,2018-03-19
1126,27,Bad At Love,Halsey,28,2018-03-19,2018-03-19
1127,28,Feel It Still,Portugal. The Man,39,2018-03-19,2018-03-19
1128,29,Everyday,Logic & Marshmello,2,2018-03-19,2018-03-19
1129,30,Marry Me,Thomas Rhett,15,2018-03-19,2018-03-19
1130,31,Bartier Cardi,Cardi B ft. 21 Savage,12,2018-03-19,2018-03-19
1131,32,Wait,Maroon 5,9,2018-03-19,2018-03-19
1132,33,Wolves,Selena Gomez X Marshmello,21,2018-03-19,2018-03-19
1133,34,You Make It Easy,Jason Aldean,7,2018-03-19,2018-03-19
1134,35,Outside Today,YoungBoy Never Broke Again,9,2018-03-19,2018-03-19
1135,36,Heaven,Kane Brown,12,2018-03-19,2018-03-19
1136,37,Love.,Kendrick Lamar ft. Zacari,38,2018-03-19,2018-03-19
1137,38,How Long,Charlie Puth,23,2018-03-19,2018-03-19
1138,39,No Limit,G-Eazy ft. A$AP Rocky & Cardi B,27,2018-03-19,2018-03-19
1139,40,MotorSport,"Migos, Nicki Minaj & Cardi B",20,2018-03-19,2018-03-19
1140,41,Friends,Marshmello & Anne-Marie,5,2018-03-19,2018-03-19
1141,42,Young Dumb & Broke,Khalid,35,2018-03-19,2018-03-19
1142,43,New Freezer,Rich The Kid ft. Kendrick Lamar,7,2018-03-19,2018-03-19
1143,44,Sky Walker,Miguel ft. Travis Scott,25,2018-03-19,2018-03-19
1144,45,Broken Halos,Chris Stapleton,16,2018-03-19,2018-03-19
1145,46,44 More,Logic,3,2018-03-19,2018-03-19
1146,47,Plain Jane,A$AP Ferg ft. Nicki Minaj,25,2018-03-19,2018-03-19
1147,48,Sorry Not Sorry,Demi Lovato,36,2018-03-19,2018-03-19
1148,49,Top Off,"DJ Khaled ft. JAY Z, Future & B",2,2018-03-19,2018-03-19
1149,50,Billy,6ix9ine,3,2018-03-19,2018-03-19
1150,51,Most People Are Good,Luke Bryan,7,2018-03-19,2018-03-19
1151,52,Gummo,6ix9ine,18,2018-03-19,2018-03-19
1152,53,Dura,Daddy Yankee,6,2018-03-19,2018-03-19
1153,54,Zombie,Bad Wolves,1,2018-03-19,2018-03-19
1154,55,Five More Minutes,Scotty McCreery,15,2018-03-19,2018-03-19
1155,56,Indica Badu,Logic ft. Wiz Khalifa,1,2018-03-19,2018-03-19
1156,57,Singles You Up,Jordan Davis,6,2018-03-19,2018-03-19
1157,58,Love Lies,Khalid & Normani,4,2018-03-19,2018-03-19
1158,59,Changes,XXXTENTACION,2,2018-03-19,2018-03-19
1159,60,Contra,Logic,1,2018-03-19,2018-03-19
1160,61,Lemon,N*E*R*D & Rihanna,19,2018-03-19,2018-03-19
1161,62,Nowadays,Lil Skies ft. Landon Cube,10,2018-03-19,2018-03-19
1162,63,NBAYoungboat,Lil Yachty ft. NBA YoungBoy,1,2018-03-19,2018-03-19
1163,64,IDGAF,Dua Lipa,9,2018-03-19,2018-03-19
1164,65,All On Me,Devin Dawson,16,2018-03-19,2018-03-19
1165,66,El Farsante,Ozuna & Romeo Santos,7,2018-03-19,2018-03-19
1166,67,No Excuses,Meghan Trainor,2,2018-03-19,2018-03-19
1167,68,Overnight,Logic,1,2018-03-19,2018-03-19
1168,69,Walk It Talk It,Migos ft. Drake,7,2018-03-19,2018-03-19
1169,70,Pick It Up,Famous Dex ft. A$AP Rocky,18,2018-03-19,2018-03-19
1170,71,X,Nicky Jam x J Balvin,2,2018-03-19,2018-03-19
1171,72,Hardaway,Derez De'Shon,6,2018-03-19,2018-03-19
1172,73,66,Lil Yachty ft. Trippie Redd,1,2018-03-19,2018-03-19
1173,74,Midnight,Logic,1,2018-03-19,2018-03-19
1174,75,Tell Me You Love Me,Demi Lovato,16,2018-03-19,2018-03-19
1175,76,Powerglide,Rae Sremmurd & Juicy J,2,2018-03-19,2018-03-19
1176,77,The Long Way,Brett Eldredge,6,2018-03-19,2018-03-19
1177,78,Red Roses,Lil Skies ft. Landon Cube,10,2018-03-19,2018-03-19
1178,79,Betrayed,Lil Xan,18,2018-03-19,2018-03-19
1179,80,No Smoke,YoungBoy Never Broke Again,15,2018-03-19,2018-03-19
1180,81,Written In The Sand,Old Dominion,17,2018-03-19,2018-03-19
1181,82,I Like Me Better,Lauv,5,2018-03-19,2018-03-19
1182,83,Wassup,Logic ft. Big Sean,1,2018-03-19,2018-03-19
1183,84,Delicate,Taylor Swift,1,2018-03-19,2018-03-19
1184,85,River,Eminem ft. Ed Sheeran,13,2018-03-19,2018-03-19
1185,86,When We,Tank,11,2018-03-19,2018-03-19
1186,87,Yuck,Logic,1,2018-03-19,2018-03-19
1187,88,Boom!,Lil Yachty ft. Ugly God,1,2018-03-19,2018-03-19
1188,89,Booty,Blac Youngsta,3,2018-03-19,2018-03-19
1189,90,Beautiful Trauma,P!nk,12,2018-03-19,2018-03-19
1190,91,This Is Me,Keala Settle & The Greatest Showman Ensemble,11,2018-03-19,2018-03-19
1191,92,Narcos,Migos,7,2018-03-19,2018-03-19
1192,93,X,"ScHoolboy Q, 2 Chainz & Saudi",5,2018-03-19,2018-03-19
1193,94,At The Club,Jacquees X DeJ Loaf,6,2018-03-19,2018-03-19
1194,95,I Lived It,Blake Shelton,2,2018-03-19,2018-03-19
1195,96,She's With Me,High Valley,3,2018-03-19,2018-03-19
1196,97,BoomTrap Protocol,Logic,1,2018-03-19,2018-03-19
1197,98,Warm It Up,Logic ft. Young Sinatra,1,2018-03-19,2018-03-19
1198,99,Echame La Culpa,Luis Fonsi & Demi Lovato,17,2018-03-19,2018-03-19
1199,100,Dark Knight Dummo,Trippie Redd ft. Travis Scott,5,2018-03-19,2018-03-19
1200,1,God's Plan,Drake,9,2018-03-26,2018-03-26
1201,2,Meant To Be,Bebe Rexha & Florida Georgia Line,22,2018-03-26,2018-03-26
1202,3,Perfect,Ed Sheeran,30,2018-03-26,2018-03-26
1203,4,Finesse,Bruno Mars & Cardi B,12,2018-03-26,2018-03-26
1204,5,Psycho,Post Malone ft. Ty Dolla $ign,4,2018-03-26,2018-03-26
1205,6,The Middle,"Zedd, Maren Morris & Grey",8,2018-03-26,2018-03-26
1206,7,Sad!,XXXTENTACION,3,2018-03-26,2018-03-26
1207,8,Havana,Camila Cabello ft. Young Thug,32,2018-03-26,2018-03-26
1208,9,Freaky Friday,Lil Dicky ft. Chris Brown,1,2018-03-26,2018-03-26
1209,10,Pray For Me,The Weeknd & Kendrick Lamar,7,2018-03-26,2018-03-26
1210,11,Look Alive,BlocBoy JB ft. Drake,6,2018-03-26,2018-03-26
1211,12,Stir Fry,Migos,13,2018-03-26,2018-03-26
1212,13,Ric Flair Drip,Offset & Metro Boomin,21,2018-03-26,2018-03-26
1213,14,All The Stars,Kendrick Lamar & SZA,11,2018-03-26,2018-03-26
1214,15,Mine,Bazzi,9,2018-03-26,2018-03-26
1215,16,New Rules,Dua Lipa,34,2018-03-26,2018-03-26
1216,17,Let You Down,NF,23,2018-03-26,2018-03-26
1217,18,Rockstar,Post Malone ft. 21 Savage,27,2018-03-26,2018-03-26
1218,19,Never Be The Same,Camila Cabello,14,2018-03-26,2018-03-26
1219,20,Walk It Talk It,Migos ft. Drake,8,2018-03-26,2018-03-26
1220,21,Him & I,G-Eazy & Halsey,16,2018-03-26,2018-03-26
